id,date,title,clean_text,corpus_source,sentiment_score,readability_index
302,2008-10-30T00:00:00Z,Microgeneration (Definition) (Amendment) Bill,Title: Microgeneration (Definition) (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,21.73
251,2008-10-30T00:00:00Z,Pedlars (Street Trading Regulations) Bill,Title: Pedlars (Street Trading Regulations) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
318,2008-10-19T23:00:00Z,Alcohol Sales (Regulation of Prices and Promotion) Bill,Title: Alcohol Sales (Regulation of Prices and Promotion) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,17.9
309,2008-10-15T23:00:00Z,Citizens' Initiative (Legislation) Bill,Title: Citizens' Initiative (Legislation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.15
290,2008-10-15T23:00:00Z,Fireworks Act 2003 (Amendment) Bill,Title: Fireworks Act 2003 (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
294,2008-07-17T23:00:00Z,Nail Bars and Special Treatment Premises (Regulation) Bill,Title: Nail Bars and Special Treatment Premises (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.28
269,2008-04-24T23:00:00Z,Christmas Savings Schemes (Regulation) Bill,Title: Christmas Savings Schemes (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,17.2
286,2008-04-24T23:00:00Z,Personal Debt (Advice and Regulation) Bill,Title: Personal Debt (Advice and Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,17.42
88,2007-11-02T00:00:00Z,Parliamentary Constituencies (Amendment) Bill [HL],Title: Parliamentary Constituencies (Amendment) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.89
109,2007-11-02T00:00:00Z,"Tribunals, Courts and Enforcement Act 2007","Title: Tribunals, Courts and Enforcement Act 2007 | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.3,16.03
62,2007-10-30T00:00:00Z,Animals Act (Amendment) Bill,Title: Animals Act (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
91,2007-10-30T00:00:00Z,Speed Limits (Amendment) Bill,Title: Speed Limits (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.22
106,2007-10-30T00:00:00Z,Town and Country Planning (Amendment) Bill,Title: Town and Country Planning (Amendment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,16.03
45,2007-10-26T23:00:00Z,International Tribunals (Sierra Leone) Act 2007,Title: International Tribunals (Sierra Leone) Act 2007 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.5
90,2007-10-25T23:00:00Z,Pedlars (Street Trading Regulation) Bill,Title: Pedlars (Street Trading Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
98,2007-10-23T23:00:00Z,Freedom of Information (Amendment) (No.2) Bill,Title: Freedom of Information (Amendment) (No.2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.95,17
151,2007-10-23T23:00:00Z,Polling Stations (Regulation) Bill,Title: Polling Stations (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
138,2007-10-21T23:00:00Z,Criminal Law (Amendment) (Protection of Property) Bill,Title: Criminal Law (Amendment) (Protection of Property) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.85,18.31
52,2007-10-21T23:00:00Z,Dance Teachers (Qualifications and Regulation) Bill,Title: Dance Teachers (Qualifications and Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,18.8
169,2007-10-21T23:00:00Z,Ports (Regulation) Bill,Title: Ports (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.84
54,2007-10-18T23:00:00Z,Light Bulb (Regulation) Bill,Title: Light Bulb (Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
154,2007-10-18T23:00:00Z,Private Parking (Regulations) Bill,Title: Private Parking (Regulations) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
